run_id,round,phase,case_id,request_id,outcome,reason_code,t0_input_arrival_ns,t1_preprocess_end_ns,t2_packing_end_ns,t3_inference_start_ns,t4_inference_end_ns,t5_postprocess_end_ns,t6_adapter_end_ns,t7_plan_ready_ns,preprocess_ms,packing_ms,inference_setup_ms,model_inference_ms,postprocess_ms,adapter_ms,plan_validation_ms,pre_model_ms,post_model_ms,planner_e2e_ms,model_only_ms,planner_overhead_ms,missing_stages,stage_source,outcome_detail,model_id,model_sha256,config_id,dataset_version,git_sha,wall_time_utc
b3-20260918T100755Z-35051d77,44,measured,model-only,modelonly-model-only-0044,READY,MODEL_ONLY,7734164196300,,,7734164197100,7734167182400,,,,,,,2.9853,,,,0.0008,,,2.9853,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.508639+00:00
b3-20260918T100755Z-35051d77,45,measured,model-only,modelonly-model-only-0045,READY,MODEL_ONLY,7734167202100,,,7734167202600,7734170087200,,,,,,,2.8846,,,,0.0005,,,2.8846,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.508639+00:00
b3-20260918T100755Z-35051d77,46,measured,model-only,modelonly-model-only-0046,READY,MODEL_ONLY,7734170117600,,,7734170118800,7734173206200,,,,,,,3.0874,,,,0.0012,,,3.0874,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.508639+00:00
b3-20260918T100755Z-35051d77,47,measured,model-only,modelonly-model-only-0047,READY,MODEL_ONLY,7734173233600,,,7734173234000,7734175952800,,,,,,,2.7188,,,,0.0004,,,2.7188,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.508639+00:00
b3-20260918T100755Z-35051d77,48,measured,model-only,modelonly-model-only-0048,READY,MODEL_ONLY,7734175975200,,,7734175975800,7734178775600,,,,,,,2.7998,,,,0.0006,,,2.7998,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.508639+00:00
b3-20260918T100755Z-35051d77,49,measured,model-only,modelonly-model-only-0049,READY,MODEL_ONLY,7734178795400,,,7734178795900,7734181723600,,,,,,,2.9277,,,,0.0005,,,2.9277,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.508639+00:00
b3-20260918T100755Z-35051d77,50,measured,model-only,modelonly-model-only-0050,READY,MODEL_ONLY,7734181741300,,,7734181741800,7734184407600,,,,,,,2.6658,,,,0.0005,,,2.6658,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.508639+00:00
b3-20260918T100755Z-35051d77,51,measured,model-only,modelonly-model-only-0051,READY,MODEL_ONLY,7734184424200,,,7734184424600,7734187069200,,,,,,,2.6446,,,,0.0004,,,2.6446,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.508639+00:00
b3-20260918T100755Z-35051d77,52,measured,model-only,modelonly-model-only-0052,READY,MODEL_ONLY,7734187083900,,,7734187084400,7734189895200,,,,,,,2.8108,,,,0.0005,,,2.8108,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.508639+00:00
b3-20260918T100755Z-35051d77,53,measured,model-only,modelonly-model-only-0053,READY,MODEL_ONLY,7734189926400,,,7734189927800,7734192912400,,,,,,,2.9846,,,,0.0014,,,2.9846,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.508639+00:00
b3-20260918T100755Z-35051d77,54,measured,model-only,modelonly-model-only-0054,READY,MODEL_ONLY,7734192937200,,,7734192937900,7734195690500,,,,,,,2.7526,,,,0.0007,,,2.7526,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.508639+00:00
b3-20260918T100755Z-35051d77,55,measured,model-only,modelonly-model-only-0055,READY,MODEL_ONLY,7734195710100,,,7734195710500,7734198350900,,,,,,,2.6404,,,,0.0004,,,2.6404,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.508639+00:00
b3-20260918T100755Z-35051d77,56,measured,model-only,modelonly-model-only-0056,READY,MODEL_ONLY,7734198369500,,,7734198370000,7734200953000,,,,,,,2.583,,,,0.0005,,,2.583,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.508639+00:00
b3-20260918T100755Z-35051d77,57,measured,model-only,modelonly-model-only-0057,READY,MODEL_ONLY,7734200966100,,,7734200966600,7734203864800,,,,,,,2.8982,,,,0.0005,,,2.8982,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.508639+00:00
b3-20260918T100755Z-35051d77,58,measured,model-only,modelonly-model-only-0058,READY,MODEL_ONLY,7734203883300,,,7734203884000,7734207200700,,,,,,,3.3167,,,,0.0007,,,3.3167,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.508639+00:00
b3-20260918T100755Z-35051d77,59,measured,model-only,modelonly-model-only-0059,READY,MODEL_ONLY,7734207233500,,,7734207234800,7734210273300,,,,,,,3.0385,,,,0.0013,,,3.0385,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.508639+00:00
b3-20260918T100755Z-35051d77,60,measured,model-only,modelonly-model-only-0060,READY,MODEL_ONLY,7734210301300,,,7734210302300,7734213251800,,,,,,,2.9495,,,,0.001,,,2.9495,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.508639+00:00
b3-20260918T100755Z-35051d77,61,measured,model-only,modelonly-model-only-0061,READY,MODEL_ONLY,7734213283600,,,7734213284700,7734216176500,,,,,,,2.8918,,,,0.0011,,,2.8918,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.508639+00:00
b3-20260918T100755Z-35051d77,62,measured,model-only,modelonly-model-only-0062,READY,MODEL_ONLY,7734216201400,,,7734216201900,7734218893800,,,,,,,2.6919,,,,0.0005,,,2.6919,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.508639+00:00
b3-20260918T100755Z-35051d77,63,measured,model-only,modelonly-model-only-0063,READY,MODEL_ONLY,7734218911700,,,7734218912200,7734221801700,,,,,,,2.8895,,,,0.0005,,,2.8895,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.508639+00:00
b3-20260918T100755Z-35051d77,64,measured,model-only,modelonly-model-only-0064,READY,MODEL_ONLY,7734221817400,,,7734221817900,7734224705300,,,,,,,2.8874,,,,0.0005,,,2.8874,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.508639+00:00
b3-20260918T100755Z-35051d77,65,measured,model-only,modelonly-model-only-0065,READY,MODEL_ONLY,7734224722200,,,7734224722600,7734227443700,,,,,,,2.7211,,,,0.0004,,,2.7211,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.508639+00:00
b3-20260918T100755Z-35051d77,66,measured,model-only,modelonly-model-only-0066,READY,MODEL_ONLY,7734227459800,,,7734227460200,7734230269400,,,,,,,2.8092,,,,0.0004,,,2.8092,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.508639+00:00
b3-20260918T100755Z-35051d77,67,measured,model-only,modelonly-model-only-0067,READY,MODEL_ONLY,7734230283900,,,7734230284300,7734233231900,,,,,,,2.9476,,,,0.0004,,,2.9476,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.508639+00:00
b3-20260918T100755Z-35051d77,68,measured,model-only,modelonly-model-only-0068,READY,MODEL_ONLY,7734233247100,,,7734233247500,7734236309600,,,,,,,3.0621,,,,0.0004,,,3.0621,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.508639+00:00
b3-20260918T100755Z-35051d77,69,measured,model-only,modelonly-model-only-0069,READY,MODEL_ONLY,7734236324000,,,7734236324300,7734239001900,,,,,,,2.6776,,,,0.0003,,,2.6776,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.508639+00:00
b3-20260918T100755Z-35051d77,70,measured,model-only,modelonly-model-only-0070,READY,MODEL_ONLY,7734239016100,,,7734239016600,7734241830100,,,,,,,2.8135,,,,0.0005,,,2.8135,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.508639+00:00
b3-20260918T100755Z-35051d77,71,measured,model-only,modelonly-model-only-0071,READY,MODEL_ONLY,7734241844800,,,7734241845200,7734244675400,,,,,,,2.8302,,,,0.0004,,,2.8302,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.508639+00:00
b3-20260918T100755Z-35051d77,72,measured,model-only,modelonly-model-only-0072,READY,MODEL_ONLY,7734244690600,,,7734244690900,7734247445800,,,,,,,2.7549,,,,0.0003,,,2.7549,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.508639+00:00
b3-20260918T100755Z-35051d77,73,measured,model-only,modelonly-model-only-0073,READY,MODEL_ONLY,7734247460900,,,7734247461400,7734250158800,,,,,,,2.6974,,,,0.0005,,,2.6974,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.508639+00:00
b3-20260918T100755Z-35051d77,74,measured,model-only,modelonly-model-only-0074,READY,MODEL_ONLY,7734250181800,,,7734250182500,7734253166800,,,,,,,2.9843,,,,0.0007,,,2.9843,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.509640+00:00
b3-20260918T100755Z-35051d77,75,measured,model-only,modelonly-model-only-0075,READY,MODEL_ONLY,7734253187800,,,7734253188300,7734255976900,,,,,,,2.7886,,,,0.0005,,,2.7886,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.509640+00:00
b3-20260918T100755Z-35051d77,76,measured,model-only,modelonly-model-only-0076,READY,MODEL_ONLY,7734255993800,,,7734255994200,7734258973000,,,,,,,2.9788,,,,0.0004,,,2.9788,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.509640+00:00
b3-20260918T100755Z-35051d77,77,measured,model-only,modelonly-model-only-0077,READY,MODEL_ONLY,7734258993100,,,7734258993500,7734261579400,,,,,,,2.5859,,,,0.0004,,,2.5859,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.509640+00:00
b3-20260918T100755Z-35051d77,78,measured,model-only,modelonly-model-only-0078,READY,MODEL_ONLY,7734261593900,,,7734261594400,7734264195300,,,,,,,2.6009,,,,0.0005,,,2.6009,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.509640+00:00
b3-20260918T100755Z-35051d77,79,measured,model-only,modelonly-model-only-0079,READY,MODEL_ONLY,7734264210500,,,7734264211000,7734267134100,,,,,,,2.9231,,,,0.0005,,,2.9231,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.509640+00:00
b3-20260918T100755Z-35051d77,80,measured,model-only,modelonly-model-only-0080,READY,MODEL_ONLY,7734267166000,,,7734267167300,7734270254800,,,,,,,3.0875,,,,0.0013,,,3.0875,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.509640+00:00
b3-20260918T100755Z-35051d77,81,measured,model-only,modelonly-model-only-0081,READY,MODEL_ONLY,7734270283400,,,7734270284700,7734273542100,,,,,,,3.2574,,,,0.0013,,,3.2574,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.509640+00:00
b3-20260918T100755Z-35051d77,82,measured,model-only,modelonly-model-only-0082,READY,MODEL_ONLY,7734273568300,,,7734273569100,7734276585800,,,,,,,3.0167,,,,0.0008,,,3.0167,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.509640+00:00
b3-20260918T100755Z-35051d77,83,measured,model-only,modelonly-model-only-0083,READY,MODEL_ONLY,7734276611000,,,7734276611900,7734279550900,,,,,,,2.939,,,,0.0009,,,2.939,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.509640+00:00
b3-20260918T100755Z-35051d77,84,measured,model-only,modelonly-model-only-0084,READY,MODEL_ONLY,7734279575000,,,7734279575900,7734282725200,,,,,,,3.1493,,,,0.0009,,,3.1493,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.509640+00:00
b3-20260918T100755Z-35051d77,85,measured,model-only,modelonly-model-only-0085,READY,MODEL_ONLY,7734282749700,,,7734282750500,7734285768300,,,,,,,3.0178,,,,0.0008,,,3.0178,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.509640+00:00
b3-20260918T100755Z-35051d77,86,measured,model-only,modelonly-model-only-0086,READY,MODEL_ONLY,7734285793400,,,7734285794500,7734288824800,,,,,,,3.0303,,,,0.0011,,,3.0303,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.509640+00:00
b3-20260918T100755Z-35051d77,87,measured,model-only,modelonly-model-only-0087,READY,MODEL_ONLY,7734288849000,,,7734288849700,7734291798700,,,,,,,2.949,,,,0.0007,,,2.949,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.509640+00:00
b3-20260918T100755Z-35051d77,88,measured,model-only,modelonly-model-only-0088,READY,MODEL_ONLY,7734291821900,,,7734291822700,7734294848900,,,,,,,3.0262,,,,0.0008,,,3.0262,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.509640+00:00
b3-20260918T100755Z-35051d77,89,measured,model-only,modelonly-model-only-0089,READY,MODEL_ONLY,7734294871900,,,7734294872800,7734297854100,,,,,,,2.9813,,,,0.0009,,,2.9813,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.509640+00:00
b3-20260918T100755Z-35051d77,90,measured,model-only,modelonly-model-only-0090,READY,MODEL_ONLY,7734297877700,,,7734297878500,7734301227600,,,,,,,3.3491,,,,0.0008,,,3.3491,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.509640+00:00
