run_id,round,phase,case_id,request_id,outcome,reason_code,t0_input_arrival_ns,t1_preprocess_end_ns,t2_packing_end_ns,t3_inference_start_ns,t4_inference_end_ns,t5_postprocess_end_ns,t6_adapter_end_ns,t7_plan_ready_ns,preprocess_ms,packing_ms,inference_setup_ms,model_inference_ms,postprocess_ms,adapter_ms,plan_validation_ms,pre_model_ms,post_model_ms,planner_e2e_ms,model_only_ms,planner_overhead_ms,missing_stages,stage_source,outcome_detail,model_id,model_sha256,config_id,dataset_version,git_sha,wall_time_utc
b3-20260918T100755Z-35051d77,1,measured,ACC_A03_pedestrian_crossing#0028,qwen-06701f192e034fa681972ef08fdb2659,READY,STUDENT_V0_STRUCTURED,7727960077200,7727967881100,7727968198800,7727968200700,7727976147900,7727976262300,7727977220900,7727978099100,7.8039,0.3177,0.0019,7.9472,0.1144,0.9586,0.8782,8.1235,1.9512,18.0219,7.9472,10.0747,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.877941+00:00
b3-20260918T100755Z-35051d77,1,measured,SUP_A06_yellow_to_red#0029,qwen-2fc3058174784b399e8b8ce973affb6b,READY,STUDENT_V0_STRUCTURED,7727978146000,7727985151700,7727985424600,7727985426300,7727994286200,7727994348800,7727994757700,7727995396800,7.0057,0.2729,0.0017,8.8599,0.0626,0.4089,0.6391,7.2803,1.1106,17.2508,8.8599,8.390900000000002,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.877941+00:00
b3-20260918T100755Z-35051d77,1,measured,D02_pedestrian_crossing#0030,qwen-6990bbb8b23648edbdcf2f3c548d30a7,READY,STUDENT_V0_STRUCTURED,7727995436100,7728005273500,7728005808700,7728005812700,7728017253000,7728017322200,7728017837300,7728018592500,9.8374,0.5352,0.004,11.4403,0.0692,0.5151,0.7552,10.3766,1.3395,23.1564,11.4403,11.7161,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.877941+00:00
b3-20260918T100755Z-35051d77,1,measured,VAR_B02_set_speed_30_limit#0031,qwen-334193b4e8f346c5b46fecef2a96ec9f,READY,STUDENT_V0_STRUCTURED,7728018650000,7728029065300,7728029620500,7728029623400,7728038608000,7728038716500,7728039779100,7728041620000,10.4153,0.5552,0.0029,8.9846,0.1085,1.0626,1.8409,10.9734,3.012,22.97,8.9846,13.985399999999998,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.877941+00:00
b3-20260918T100755Z-35051d77,1,measured,ACC_A02_red_light_conflict#0032,qwen-b443b5b6799e4d87bf4472f88ae8aa32,READY,STUDENT_V0_STRUCTURED,7728041721400,7728049582600,7728049843300,7728049845200,7728058267000,7728058373300,7728058961100,7728059890800,7.8612,0.2607,0.0019,8.4218,0.1063,0.5878,0.9297,8.1238,1.6238,18.1694,8.4218,9.7476,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.877941+00:00
b3-20260918T100755Z-35051d77,1,measured,VAR_C01_night_rain#0033,qwen-9a52f19fdbc747e29973f21b8c207ffe,READY,STUDENT_V0_STRUCTURED,7728059930000,7728066622000,7728066951200,7728066953100,7728074441500,7728074696700,7728075424200,7728076297400,6.692,0.3292,0.0019,7.4884,0.2552,0.7275,0.8732,7.0231,1.8559,16.3674,7.4884,8.879,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.877941+00:00
b3-20260918T100755Z-35051d77,1,measured,SUP_A11_obstacle_left_offset#0034,qwen-a90636ea45ba47acb338dcddbbb51fec,READY,STUDENT_V0_STRUCTURED,7728076338600,7728083609700,7728084758000,7728084761400,7728093297800,7728093407900,7728094320800,7728095392300,7.2711,1.1483,0.0034,8.5364,0.1101,0.9129,1.0715,8.4228,2.0945,19.0537,8.5364,10.517299999999999,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.877941+00:00
b3-20260918T100755Z-35051d77,1,measured,VAR_B01_set_speed_10#0035,qwen-9840ab28161a47fc89723fe4f9820b93,READY,STUDENT_V0_STRUCTURED,7728095441200,7728104547000,7728104863400,7728104865500,7728112016800,7728112114700,7728113059700,7728113954000,9.1058,0.3164,0.0021,7.1513,0.0979,0.945,0.8943,9.4243,1.9372,18.5128,7.1513,11.3615,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.877941+00:00
b3-20260918T100755Z-35051d77,1,measured,QWR_01_speed_through_qwen#0036,qwen-43347ec2d03d41438a189ad7a8f4657a,READY,STUDENT_V0_STRUCTURED,7728114000100,7728121056800,7728121367900,7728121369600,7728128671200,7728128713600,7728128984000,7728129513400,7.0567,0.3111,0.0017,7.3016,0.0424,0.2704,0.5294,7.3695,0.8422,15.5133,7.3016,8.2117,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,VAR_B01_set_speed_10#0037,qwen-8ee007885f984e818ff8658c3b25ef31,READY,STUDENT_V0_STRUCTURED,7728129548500,7728136378800,7728136704700,7728136706700,7728144186400,7728144269900,7728144932900,7728145596400,6.8303,0.3259,0.002,7.4797,0.0835,0.663,0.6635,7.1582,1.41,16.0479,7.4797,8.568199999999997,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,QWR_01_speed_through_qwen#0038,qwen-8ffe31877a2a4a10bd74d2a3262ba968,READY,STUDENT_V0_STRUCTURED,7728145636200,7728152504400,7728152821000,7728152822900,7728160107000,7728160156800,7728160409300,7728160977400,6.8682,0.3166,0.0019,7.2841,0.0498,0.2525,0.5681,7.1867,0.8704,15.3412,7.2841,8.057100000000002,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,S00_chain_start#0039,qwen-23cef3d5b3d94e3388ebacf5bb5f49fd,READY,STUDENT_V0_STRUCTURED,7728161012900,7728167869500,7728168195000,7728168196900,7728175633400,7728175717800,7728176300700,7728176766000,6.8566,0.3255,0.0019,7.4365,0.0844,0.5829,0.4653,7.184,1.1326,15.7531,7.4365,8.316600000000001,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,VAR_A01_lead_brake_late#0040,qwen-792d64ac796f40cdb44b0b93cf519f11,READY,STUDENT_V0_STRUCTURED,7728176803700,7728183833400,7728184180700,7728184182700,7728192069400,7728192151000,7728192535900,7728193039300,7.0297,0.3473,0.002,7.8867,0.0816,0.3849,0.5034,7.379,0.9699,16.2356,7.8867,8.3489,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,QWR_01_speed_through_qwen#0041,qwen-2be4f95fa62e44fd81b0498be3be425e,READY,STUDENT_V0_STRUCTURED,7728193079700,7728200065800,7728200386000,7728200387900,7728207911700,7728208013200,7728208817300,7728209425600,6.9861,0.3202,0.0019,7.5238,0.1015,0.8041,0.6083,7.3082,1.5139,16.3459,7.5238,8.8221,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,S01_set_speed_20#0042,qwen-ee15ae5dfc714bb7adf08d925b91c4b2,READY,STUDENT_V0_STRUCTURED,7728209464400,7728216512300,7728217430000,7728217433000,7728225705700,7728225787100,7728226759500,7728227782000,7.0479,0.9177,0.003,8.2727,0.0814,0.9724,1.0225,7.9686,2.0763,18.3176,8.2727,10.044899999999998,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,QWR_01_speed_through_qwen#0043,qwen-756463daede7489fb4b997a63399a58b,READY,STUDENT_V0_STRUCTURED,7728227831200,7728235547900,7728235858500,7728235860300,7728243465600,7728243533100,7728244055100,7728244651700,7.7167,0.3106,0.0018,7.6053,0.0675,0.522,0.5966,8.0291,1.1861,16.8205,7.6053,9.2152,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,SUP_C01_night_heavy_rain#0044,qwen-412fce34e4724f0f8cb7958cc1ff8501,READY,STUDENT_V0_STRUCTURED,7728244692300,7728251796000,7728252122600,7728252124500,7728260224300,7728260305500,7728261273000,7728262283600,7.1037,0.3266,0.0019,8.0998,0.0812,0.9675,1.0106,7.4322,2.0593,17.5913,8.0998,9.4915,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,SUP_A08_fast_pedestrian#0045,qwen-417ad959d732489f8614c8adcb766749,READY,STUDENT_V0_STRUCTURED,7728262325800,7728269290000,7728269617000,7728269618700,7728277038000,7728277121700,7728277744300,7728278884500,6.9642,0.327,0.0017,7.4193,0.0837,0.6226,1.1402,7.2929,1.8465,16.5587,7.4193,9.139400000000002,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,SUP_A14_lane_change_left_curve#0046,qwen-74f2534ecf614381b7dc5cf6f5d6e139,READY,STUDENT_V0_STRUCTURED,7728278925800,7728285503400,7728285792400,7728285794300,7728293398000,7728293490900,7728293955900,7728295028000,6.5776,0.289,0.0019,7.6037,0.0929,0.465,1.0721,6.8685,1.63,16.1022,7.6037,8.4985,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,SUP_A10_static_vehicle_center#0047,qwen-8348041934614cd5a4bdba5775c1f22e,READY,STUDENT_V0_STRUCTURED,7728295068800,7728302040300,7728302748600,7728302751400,7728311262000,7728311350900,7728311826200,7728312544800,6.9715,0.7083,0.0028,8.5106,0.0889,0.4753,0.7186,7.6826,1.2828,17.476,8.5106,8.965399999999999,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,B02_straight_left_offset#0048,qwen-5be508be08fb4fe4912ede0d8f2b4d55,READY,STUDENT_V0_STRUCTURED,7728312579800,7728320115200,7728320428400,7728320430600,7728329105700,7728329190500,7728329583200,7728330278900,7.5354,0.3132,0.0022,8.6751,0.0848,0.3927,0.6957,7.8508,1.1732,17.6991,8.6751,9.024000000000001,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,ACC_A03_pedestrian_crossing#0049,qwen-0b98bab07d434abc939b3c92166ee4b0,READY,STUDENT_V0_STRUCTURED,7728330325500,7728338181100,7728338479600,7728338481400,7728345760500,7728345825300,7728346274400,7728346846400,7.8556,0.2985,0.0018,7.2791,0.0648,0.4491,0.572,8.1559,1.0859,16.5209,7.2791,9.241800000000001,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,SUP_A18_detour_return_original_lane#0050,qwen-f3d5014b693a450c909153054c8f5cd3,READY,STUDENT_V0_STRUCTURED,7728346885500,7728354363300,7728355793200,7728355799500,7728364355200,7728364435200,7728364897100,7728365481700,7.4778,1.4299,0.0063,8.5557,0.08,0.4619,0.5846,8.914,1.1265,18.5962,8.5557,10.0405,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,B09_lane_change_right#0051,qwen-d53b4ea5bb4541a1b125c5b91c4deda8,READY,STUDENT_V0_STRUCTURED,7728365522200,7728373798300,7728374052400,7728374054200,7728382389200,7728382454800,7728382856200,7728383516700,8.2761,0.2541,0.0018,8.335,0.0656,0.4014,0.6605,8.532,1.1275,17.9945,8.335,9.659499999999998,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,VAR_B01_set_speed_10#0052,qwen-5c332859dd974ac3ac8a191838ca3445,READY,STUDENT_V0_STRUCTURED,7728383554100,7728392701400,7728393094000,7728393096300,7728401767000,7728401876500,7728402696700,7728403859000,9.1473,0.3926,0.0023,8.6707,0.1095,0.8202,1.1623,9.5422,2.092,20.3049,8.6707,11.6342,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,VAR_C01_night_rain#0053,qwen-71adc4ef446b4425b6758fa74997260c,READY,STUDENT_V0_STRUCTURED,7728403919000,7728413456000,7728413804000,7728413806000,7728422016800,7728422052400,7728422268100,7728422720700,9.537,0.348,0.002,8.2108,0.0356,0.2157,0.4526,9.887,0.7039,18.8017,8.2108,10.5909,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,SUP_A03_lead_brake_wet#0054,qwen-bb10ac8470b54853abdab3abc9096df8,READY,STUDENT_V0_STRUCTURED,7728422768300,7728431594600,7728431960600,7728431962600,7728439987300,7728440093600,7728440871400,7728442256100,8.8263,0.366,0.002,8.0247,0.1063,0.7778,1.3847,9.1943,2.2688,19.4878,8.0247,11.4631,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,D07_low_ttc_emergency_brake#0055,qwen-7608438ce2de4cd190070a2f05f5501e,READY,STUDENT_V0_STRUCTURED,7728442304200,7728450723800,7728451026800,7728451028800,7728459366600,7728459434000,7728459983500,7728460830800,8.4196,0.303,0.002,8.3378,0.0674,0.5495,0.8473,8.7246,1.4642,18.5266,8.3378,10.188799999999999,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,REG_006_advanced_red_light#0056,qwen-82abb2bf9e4b4558b0a977a1a04d865a,READY,STUDENT_V0_STRUCTURED,7728460885800,7728468757800,7728469002800,7728469004600,7728476623900,7728476729600,7728477412200,7728478388000,7.872,0.245,0.0018,7.6193,0.1057,0.6826,0.9758,8.1188,1.7641,17.5022,7.6193,9.8829,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,VAR_A03_occluded_pedestrian#0057,qwen-5958faf5d0fa4d4b8e9f33763a2b2701,READY,STUDENT_V0_STRUCTURED,7728478428600,7728485323200,7728485688200,7728485690700,7728493480500,7728493537200,7728493800900,7728494237400,6.8946,0.365,0.0025,7.7898,0.0567,0.2637,0.4365,7.2621,0.7569,15.8088,7.7898,8.019,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,REG_010_challenge_lane_change_right#0058,qwen-786bb78e3b864ddea18a08ebe2d25f8b,READY,STUDENT_V0_STRUCTURED,7728494272600,7728501128600,7728501383500,7728501385200,7728509010800,7728509092100,7728509539700,7728510525300,6.856,0.2549,0.0017,7.6256,0.0813,0.4476,0.9856,7.1126,1.5145,16.2527,7.6256,8.6271,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,SUP_A11_obstacle_left_offset#0059,qwen-9d76d1554824424d863f6d0afc04c5c1,READY,STUDENT_V0_STRUCTURED,7728510606500,7728517522100,7728517864900,7728517866900,7728525877900,7728525980700,7728526807900,7728527758400,6.9156,0.3428,0.002,8.011,0.1028,0.8272,0.9505,7.2604,1.8805,17.1519,8.011,9.140900000000002,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,SUP_A11_obstacle_left_offset#0060,qwen-5d2bcdc1dd9444f58d578be5096fb2d7,READY,STUDENT_V0_STRUCTURED,7728527804900,7728535734200,7728536481100,7728536483900,7728544664900,7728544774300,7728545588900,7728546671200,7.9293,0.7469,0.0028,8.181,0.1094,0.8146,1.0823,8.679,2.0063,18.8663,8.181,10.6853,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,VAR_B06_lane_keep_smooth_curve#0061,qwen-b5f71e46867d482fb11fea49f6815258,READY,STUDENT_V0_STRUCTURED,7728546724500,7728553804400,7728554143600,7728554145600,7728562240400,7728562321400,7728563125600,7728563893000,7.0799,0.3392,0.002,8.0948,0.081,0.8042,0.7674,7.4211,1.6526,17.1685,8.0948,9.073700000000002,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,QWR_05_turn_requires_qwen#0062,qwen-318bc1d7cfeb42dbb994f799627d4d4f,READY,STUDENT_V0_STRUCTURED,7728563934100,7728570679500,7728570947900,7728570949800,7728579017200,7728579098600,7728579733700,7728580731200,6.7454,0.2684,0.0019,8.0674,0.0814,0.6351,0.9975,7.0157,1.714,16.7971,8.0674,8.729700000000001,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,VAR_B02_set_speed_30_limit#0063,qwen-b8678035f7ca4713a12a9f6b8d41b1c9,READY,STUDENT_V0_STRUCTURED,7728580771700,7728592965900,7728594453000,7728594456900,7728602548600,7728602612900,7728603003600,7728603803600,12.1942,1.4871,0.0039,8.0917,0.0643,0.3907,0.8,13.6852,1.255,23.0319,8.0917,14.9402,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,ACC_C04_multi_target_binding#0064,qwen-fdc3f53cf67d478e9cca49e981dc2c02,READY,STUDENT_V0_STRUCTURED,7728603857300,7728615030400,7728615550000,7728615552800,7728623843200,7728623909200,7728624405500,7728625179800,11.1731,0.5196,0.0028,8.2904,0.066,0.4963,0.7743,11.6955,1.3366,21.3225,8.2904,13.032100000000002,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,VAR_A06_red_light_wet_weather#0065,qwen-1fb7723e0d954d659917703c1278f75f,READY,STUDENT_V0_STRUCTURED,7728625235000,7728633710700,7728634001300,7728634003300,7728642427500,7728642493600,7728642877500,7728643493100,8.4757,0.2906,0.002,8.4242,0.0661,0.3839,0.6156,8.7683,1.0656,18.2581,8.4242,9.833899999999998,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,ACC_A04_static_obstacle_stop#0066,qwen-37b1a63340e84e2d8675a9dbc4589566,READY,STUDENT_V0_STRUCTURED,7728643535500,7728651107100,7728651526800,7728651530300,7728659150300,7728659242100,7728659671600,7728660078400,7.5716,0.4197,0.0035,7.62,0.0918,0.4295,0.4068,7.9948,0.9281,16.5429,7.62,8.922899999999998,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,VAR_A04_lane_change_right#0067,qwen-17ab1b720be340d6b33f5c2a70f0e8e6,READY,STUDENT_V0_STRUCTURED,7728660113700,7728667970400,7728668727100,7728668730400,7728676779800,7728676850900,7728677089700,7728677479200,7.8567,0.7567,0.0033,8.0494,0.0711,0.2388,0.3895,8.6167,0.6994,17.3655,8.0494,9.3161,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
